  573             1512.16             748.524              -993.5
  574             1512.16             748.524              -915.4
  575             1512.16             748.524              -848.4
  576             1512.16             748.524              -781.4
  577             1512.16             748.524              -703.3
  578             1512.16             748.524              -636.3
  579             1512.16             748.524              -569.3
  580             1512.16             748.524              -491.2
  581             1512.16             748.524              -424.2
  582             1512.16             748.524              -357.2
  583             1512.16             748.524              -279.1
  584             1512.16             748.524              -212.1
  585             1512.16             748.524              -145.1
  586             1512.16             748.524                 -67
  587             1512.16             748.524                   0
  588             1512.16             748.524                  67
  589             1512.16             748.524               145.1
  590             1512.16             748.524               212.1
  591             1512.16             748.524               279.1
  592             1512.16             748.524               357.2
  593             1512.16             748.524               424.2
  594             1512.16             748.524               491.2
  595             1512.16             748.524               569.3
  596             1512.16             748.524               636.3
  597             1512.16             748.524               703.3
  598             1512.16             748.524               781.4
  599             1512.16             748.524               848.4
  600             1512.16             748.524               915.4
  601             1512.16             748.524               993.5
  602             1512.16             748.524              1060.5
  603             1512.16             748.524              1127.5
  604             1512.16             748.524              1205.6
  605             1512.16             748.524              1272.6
  606             1512.16             748.524              1339.6
  607             1512.16             748.524              1417.7
  608             1512.16             748.524              1484.7
  609             1512.16             748.524              1551.7
  610             1512.16             748.524              1629.8
  611             1512.16             748.524              1696.8
  612             1512.16             748.524              1763.8
  613             1477.66             814.519             -1763.8
  614             1477.66             814.519             -1696.8
  615             1477.66             814.519             -1629.8
  616             1477.66             814.519             -1551.7
  617             1477.66             814.519             -1484.7
  618             1477.66             814.519             -1417.7
  619             1477.66             814.519             -1339.6
  620             1477.66             814.519             -1272.6
  621             1477.66             814.519             -1205.6
  622             1477.66             814.519             -1127.5
  623             1477.66             814.519             -1060.5
  624             1477.66             814.519              -993.5
  625             1477.66             814.519              -915.4
  626             1477.66             814.519              -848.4
  627             1477.66             814.519              -781.4
  628             1477.66             814.519              -703.3
  629             1477.66             814.519              -636.3
  630             1477.66             814.519              -569.3
  631             1477.66             814.519              -491.2
  632             1477.66             814.519              -424.2
  633             1477.66             814.519              -357.2
  634             1477.66             814.519              -279.1
  635             1477.66             814.519              -212.1
  636             1477.66             814.519              -145.1
  637             1477.66             814.519                 -67
  638             1477.66             814.519                   0
  639             1477.66             814.519                  67
  640             1477.66             814.519               145.1
  641             1477.66             814.519               212.1
  642             1477.66             814.519               279.1
  643             1477.66             814.519               357.2
  644             1477.66             814.519               424.2
  645             1477.66             814.519               491.2
  646             1477.66             814.519               569.3
  647             1477.66             814.519               636.3
  648             1477.66             814.519               703.3
  649             1477.66             814.519               781.4
  650             1477.66             814.519               848.4
  651             1477.66             814.519               915.4
  652             1477.66             814.519               993.5
  653             1477.66             814.519              1060.5
  654             1477.66             814.519              1127.5
  655             1477.66             814.519              1205.6
  656             1477.66             814.519              1272.6
  657             1477.66             814.519              1339.6
  658             1477.66             814.519              1417.7
  659             1477.66             814.519              1484.7
  660             1477.66             814.519              1551.7
  661             1477.66             814.519              1629.8
  662             1477.66             814.519              1696.8
  663             1477.66             814.519              1763.8
  664             1440.85             872.524             -1763.8
  665             1440.85             872.524             -1696.8
  666             1440.85             872.524             -1629.8
  667             1440.85             872.524             -1551.7
  668             1440.85             872.524             -1484.7
  669             1440.85             872.524             -1417.7
  670             1440.85             872.524             -1339.6
  671             1440.85             872.524             -1272.6
  672             1440.85             872.524             -1205.6
  673             1440.85             872.524             -1127.5
  674             1440.85             872.524             -1060.5
  675             1440.85             872.524              -993.5
  676             1440.85             872.524              -915.4
  677             1440.85             872.524              -848.4
  678             1440.85             872.524              -781.4
  679             1440.85             872.524              -703.3
  680             1440.85             872.524              -636.3
  681             1440.85             872.524              -569.3
  682             1440.85             872.524              -491.2
