feature_id	image_id	x	y
00555-13	046	2740.6611882796856	2584.8198006975113
00555-00	046	2741.4761063457295	2428.8630866539133
00809-15	046	1173.9226452810763	2805.0929573376907
00504-24	046	3034.500799899306	2327.2711762587505
00809-20	046	1108.5986779668658	2671.716529502661
00808-02	046	1268.849643430458	2856.133914296849
00758-03	046	1561.8425779251043	2615.8604648702203
00554-04	046	2837.820169889909	2653.96801957495
00759-12	046	1529.0881228768467	2563.9571836698556
00757-02	046	1549.4132207625291	2868.8466195576893
00708-05	046	1903.2055093554325	2385.039487174183
00502-23	046	2991.967322764317	2923.999510577649
00708-06	046	1916.907277469655	2416.350800581888
00707-18	046	1683.4457468598157	2755.201254626795
00759-22	046	1395.6128883833107	2355.0347714472655
00656-02	046	2133.059409685474	2605.533035637232
00504-06	046	3206.3084902867085	2421.422766047275
00606-08	046	2558.655775009413	2487.99518395289
00809-13	046	1234.9568859252286	2822.7439138961636
00657-03	046	2158.8034499937735	2335.1055458475626
00759-00	046	1507.1623136659243	2423.1986307710827
00656-18	046	1978.0287858281338	2758.9571522280967
00605-16	046	2338.8152478421694	2819.1701320797442
00707-05	046	1912.8905265200026	2668.7738504233257
00810-22	046	1116.9554502316323	2348.1762451993754
00708-19	046	1661.5282440621045	2449.036401093217
00809-17	046	1128.616320812831	2760.234675321713
00503-03	046	3136.4549565653997	2638.6263097894807
00605-11	046	2498.018462673035	2844.6230898064878
00809-04	046	1303.9837818962428	2626.9879997477938
00606-18	046	2297.9436422139033	2482.6543156813455
00809-08	046	1342.6317982679461	2743.885566450291
00554-24	046	2705.6850486624126	2618.0342986147175
00758-14	046	1481.273534523098	2829.39958372019
00453-00	046	3374.9622731447644	2426.4650536349222
00655-01	046	2106.5434429351976	2874.5734696799527
00759-14	046	1464.8405118844996	2562.0003630886663
00555-09	046	2859.3088810584045	2520.158924706461
00453-19	046	3250.9396016505707	2456.088035747217
00503-04	046	3164.542634828762	2657.386737123876
00504-22	046	2972.730677116532	2361.073984049197
00503-20	046	2931.9604376207835	2715.050676843961
00810-20	046	1089.6795720693494	2402.900365567709
00657-19	046	1961.4001879362925	2448.431606017671
00809-21	046	1117.6899727296404	2643.183985451591
00453-02	046	3432.2258544165734	2319.555118314241
00808-03	046	1297.159984615464	2870.3751054546346
00453-20	046	3257.4461203569317	2419.802677406738
00808-06	046	1359.8258837280723	2941.795702092846
00706-03	046	1876.4263815709212	2893.115461408516
00554-17	046	2622.3897631557647	2802.118086064556
00555-19	046	2603.2034496971646	2452.76000632336
00810-05	046	1308.6276147209758	2378.4300596448907
00808-22	046	1157.093613974892	2879.5662674763644
00656-14	046	2073.094695461881	2843.819692463694
00810-06	046	1321.0630705058793	2408.702103625288
00758-13	046	1513.3989542940183	2836.267391646992
00707-03	046	1864.700307680627	2622.9750533630076
00555-20	046	2607.895013215036	2418.29774066796
00758-23	046	1436.5873989571849	2612.762186093777
00605-23	046	2363.8663699814297	2625.143695902657
00707-12	046	1843.169396236427	2841.5321545877796
00810-12	046	1246.0926180145352	2555.131758386132
00656-24	046	2064.404519496186	2607.3092962938636
00707-07	046	1933.79534950495	2728.3563899202354
00553-01	046	2737.131916595236	2895.2259607101087
00810-17	046	1109.1868827266019	2494.1204963657083
00554-19	046	2604.0668850422576	2738.8565143157807
00606-04	046	2523.6215457179505	2360.495773082913
00452-07	046	3529.796066293759	2754.550214089224
00706-02	046	1845.6257815188933	2879.3293342671395
00657-24	046	2056.3484250958004	2323.7385317821736
00706-19	046	1690.0827574791474	2990.118859632019
00606-15	046	2362.02869145924	2561.0583081975706
00554-09	046	2856.1682761870156	2808.2075542974153
00759-23	046	1420.8952768708828	2334.49920062378
00810-09	046	1315.4150935040257	2502.3065480526907
00758-16	046	1423.8911049349358	2798.310536738865
00708-16	046	1702.4397443736984	2537.8913586187027
00657-15	046	2031.5461459413063	2557.7913889984698
00452-22	046	3289.594479870807	2658.936881691502
00758-05	046	1609.8722198371859	2661.2409096674655
00708-17	046	1681.3137829904383	2514.4896328944255
00656-09	046	2218.38219891897	2786.8015254586253
00759-21	046	1377.7242813039989	2379.620860621309
00554-02	046	2776.5711764646226	2619.3132384557257
00452-23	046	3319.5999922399014	2636.8083253414466
00453-22	046	3294.2203484859824	2357.3912987100175
00757-05	046	1626.790320686509	2926.7282636328664
00503-24	046	3032.553066648755	2624.979357243973
00452-01	046	3389.225038571235	2617.2194206148115
00708-02	046	1820.630121678321	2326.0263853317906
00504-14	046	3030.623006421844	2582.091069149643
00554-12	046	2772.402480950585	2862.87600243405
00503-12	046	3096.811782457048	2874.9688778272202
00707-21	046	1690.8389249260138	2664.9934591982183
00554-05	046	2859.5109345691926	2682.222004440739
00657-01	046	2090.7009722821285	2317.046854753617
00503-10	046	3160.833684682207	2844.6961411560915
00708-07	046	1922.3216005952404	2449.1638056349598
00604-00	046	2438.0254630001073	2972.538912731788
00504-07	046	3209.0635401125583	2458.4336521460264
00759-08	046	1612.1390952789416	2478.312866981434
00452-20	046	3251.048200354928	2715.266879959536
00453-11	046	3461.4056992452342	2568.1974613301886
00757-07	046	1645.9647034253803	2986.120659430701
00605-12	046	2466.9997400553316	2855.2871208156625
00656-16	046	2014.0226942418008	2813.2688121958413
00708-22	046	1695.1431514576911	2359.9607295854853
00707-22	046	1710.063868613411	2639.9461769772383
00758-04	046	1589.1243928712688	2635.604033539241
00810-04	046	1287.9124469171084	2352.298489304508
00605-21	046	2316.084090536594	2670.075664274038
00554-03	046	2810.5924543237725	2633.911837815248
00707-02	046	1833.1420971476816	2609.412062623489
00759-24	046	1450.5980726946814	2322.2076316807947
00605-02	046	2465.7620761813905	2616.1826959824616
00656-08	046	2231.0092758321575	2757.527471448805
00809-02	046	1248.5057034727274	2592.198277817476
00757-00	046	1541.6552119187108	2944.642572166113
00706-20	046	1692.4599278749733	2959.839021388647
00707-11	046	1873.5562301324837	2832.4248068628604
00555-04	046	2839.098103769719	2359.80817124042
00554-21	046	2623.507123204758	2677.0879175776363
00656-03	046	2165.8241595505583	2618.0580806351973
00553-23	046	2670.4259420181484	2911.1319187564063
00757-03	046	1579.2409671623375	2883.819498755996
00503-19	046	2925.662506454074	2748.6515935230227
00809-18	046	1114.2567842065246	2732.0522026489525
00707-20	046	1679.5374053639168	2693.122950928767
00452-12	046	3418.9489513389763	2877.816233090307
00708-09	046	1906.7831508034617	2513.3357372714695
00656-21	046	1986.4750018686252	2665.8547481238293
00657-04	046	2186.5024004450665	2354.6403364125913
00555-01	046	2741.296555864029	2320.16878160647
00758-11	046	1573.282903594073	2823.0609406870108
00708-00	046	1800.8790513121005	2429.1335971240032
00606-23	046	2358.575436354566	2337.547745593942
00810-14	046	1185.1469551092573	2553.5522495288888
00657-02	046	2126.078581798014	2322.2119844561716
00504-03	046	3142.3070937076413	2341.2557963541876
00606-14	046	2394.552789427216	2572.859444963322
00605-15	046	2365.7356029626203	2839.2415024345964
00504-05	046	3192.9518171313425	2387.771855112831
00452-00	046	3368.0088228984096	2719.4861657220686
00758-22	046	1412.4308283885287	2630.4478930191053
00605-00	046	2438.7974305563835	2706.4113445002126
00605-08	046	2559.8641717045884	2771.2878173762865
00656-23	046	2033.302672823138	2620.889832400418
00758-09	046	1616.5532259868828	2781.3148727111
00808-00	046	1266.6410943223068	2935.6806214537905
00708-14	046	1762.0328779880276	2570.240141071056
00808-20	046	1131.8604533617508	2929.8579023116263
00553-00	046	2735.3282628220677	2984.397583738121
00453-21	046	3272.294228570857	2385.511998595444
00657-11	046	2163.564557769607	2556.7898086512205
00605-17	046	2318.1712210658766	2793.904253411124
00452-17	046	3264.8330083801247	2816.485314872042
00605-19	046	2298.896231091914	2731.4396327224813
00606-07	046	2562.9413611513864	2452.8591101122365
00657-10	046	2190.809631068711	2536.4233215016875
00502-24	046	3025.5591583614623	2911.0744577553824
00808-07	046	1365.6537775373154	2970.3108240753218
00554-08	046	2870.9486207294185	2780.170478652997
00503-13	046	3060.7984059860855	2878.7110643309015
00453-09	046	3514.6419164475196	2518.852489923857
00555-15	046	2671.8658862679017	2566.9534704023426
00757-19	046	1401.9838188253068	2972.2490819323966
00706-23	046	1748.9257636652064	2891.404594153334
00452-02	046	3426.146966205377	2622.87125800855
00810-18	046	1095.046525981445	2465.179051944864
00759-20	046	1367.7678771897504	2409.098410256678
00657-21	046	1976.963415262427	2384.2613954733947
00809-19	046	1106.571849450369	2702.587713034421
00759-19	046	1366.628071731388	2440.737015073312
00605-20	046	2303.0682056223322	2699.448917040927
00808-21	046	1140.8636379889913	2902.356785870829
00503-02	046	3104.0502664197274	2624.6554376830445
00503-08	046	3198.499495432705	2787.4259729316614
00657-23	046	2024.8054865323818	2337.3678025349705
00759-03	046	1547.0432446991758	2336.2747164243674
00555-11	046	2808.7970946668165	2568.0512509481246
00759-15	046	1434.8215906055302	2549.4667382406283
00555-24	046	2705.840005871093	2326.2075249760223
00503-16	046	2964.7095978742927	2839.817844467748
00554-06	046	2872.224362239464	2713.3086443407888
00452-24	046	3352.5868511948747	2622.2927401719476
00759-04	046	1573.807639744212	2357.4462734283793
00503-07	046	3202.4817831346027	2750.745728494786
00555-21	046	2621.50426215084	2387.6162775158837
00708-15	046	1730.730174443605	2558.6344047918847
00706-21	046	1704.1132029354371	2932.8006428172484
00655-20	046	1983.1976558905021	2962.0464575563456
00657-18	046	1966.9608969344172	2480.7555138428315
00554-18	046	2609.313696282129	2772.1468283875756
00452-15	046	3311.3168507037476	2862.103788175644
00757-22	046	1432.6882336504254	2893.2654528543453
00707-19	046	1676.9105929644975	2724.5940918421875
00759-02	046	1516.106280021231	2323.456662692499
00757-04	046	1605.3916743174111	2902.7009685957137
00555-06	046	2874.3495070393146	2420.726889319649
00810-08	046	1325.0076115579334	2473.739220216857
00605-01	046	2430.400948330766	2609.5338561273225
00809-23	046	1157.1420938789543	2601.23691734102
00504-21	046	2950.730467151091	2389.8068821291185
00555-02	046	2777.029461691975	2325.329770947156
00707-08	046	1930.9608365861413	2759.8184337163852
00656-15	046	2041.6351887377837	2832.329471850202
00606-22	046	2330.9024713352746	2358.4447702820285
00708-04	046	1880.8080611533135	2358.8889732581824
00553-20	046	2606.460594750892	2982.499942183
00810-21	046	1099.7302895657747	2373.4131411933454
00810-07	046	1326.9707634848692	2441.5760618435716
00707-10	046	1898.901187908345	2813.1245244610086
00452-10	046	3483.5889163180573	2846.514683580381
00606-00	046	2434.765780023468	2428.5942062453014
00757-01	046	1517.8077191585267	2862.170734782466
00503-15	046	2992.79268031632	2862.469013880545
00452-11	046	3453.741617434163	2867.0542615909953
00708-11	046	1860.780494072909	2558.3627099644423
00555-23	046	2672.519855527602	2341.3930289356585
00708-12	046	1829.7457055424104	2570.541017497372
00706-04	046	1902.7336200603115	2911.733538618939
00708-03	046	1852.8290386009257	2339.3894932404983
00810-19	046	1087.912896207256	2433.713848814632
00758-15	046	1450.7011133306337	2817.026860802337
00502-01	046	3060.9909979977874	2906.6490623780255
00809-14	046	1204.3854984522218	2817.2224537612074
00757-21	046	1414.7557019306105	2916.3176299020147
00656-07	046	2234.2448982352976	2724.917208887729
00453-24	046	3357.8612552789346	2319.958444679449
00554-01	046	2741.102871069405	2612.9439147259855
00759-10	046	1583.8379308741364	2533.4500144779345
00809-03	046	1277.668663349537	2606.613422301674
00606-12	047	1671.0861399174055	2572.981627390945
00708-20	047	915.9871807028007	2401.4320261161142
00809-12	047	563.3347094280334	2794.036077596999
00452-05	047	2701.556117552532	2701.5434200917584
00606-20	047	1509.0053995665573	2411.255157065464
00708-23	047	967.4626952588778	2326.845058203763
00502-03	047	2334.821638107572	2935.681148618046
00452-03	047	2649.44437347791	2652.366212817887
00656-17	047	1236.3959469606903	2771.0857244644167
00810-24	047	463.114432364722	2299.1864232379226
00657-07	047	1444.09718164694	2439.3249128822927
00451-03	047	2646.476847250932	2939.626014842025
00502-02	047	2301.8088858387196	2921.46662075904
00655-24	047	1317.8701196147463	2862.9296762267545
00553-21	047	1841.3128252757926	2950.2041150057557
00757-18	047	702.0061088430837	2974.952482792786
00605-03	047	1706.7555386618221	2627.632244685561
00808-04	047	620.0731745600226	2861.7172438322286
00758-01	047	771.0689265345347	2574.092320037223
00707-09	047	1167.1686969741072	2770.785368760112
00657-20	047	1194.636114255839	2405.108996207503
00504-08	047	2389.4499730582575	2506.1686164758485
00453-12	047	2615.987425207988	2598.2287654455695
00808-24	047	510.62105807701437	2826.9411049684404
00453-18	047	2443.632100274392	2505.8703433171663
00503-22	047	2164.8696516848822	2667.7629103970908
00758-21	047	678.6642531122639	2630.290212467833
00810-11	047	565.1843645684999	2522.3004412211003
00606-09	047	1747.1331646493732	2518.8188987172475
00453-15	047	2509.8155599180477	2584.0618098589302
00656-01	047	1327.6925259791815	2590.956477854124
00555-03	047	1996.2453152161338	2346.760012213681
00554-23	047	1874.9735655560062	2634.542694513426
00758-02	047	800.9675564099923	2580.547162830117
00555-16	047	1842.5696818838283	2547.523149934785
00504-20	047	2121.3246976109826	2433.1463464468216
00606-24	047	1594.1110521930618	2323.8710103738963
00453-17	047	2458.040988217139	2536.234270937884
00503-23	047	2192.7438039402136	2648.820695901715
00604-23	047	1595.5400418709485	2893.5369599760024
00553-02	047	1985.150020347829	2903.6717619151004
00604-01	047	1656.7312140006713	2879.6677297581823
00708-01	047	1027.1839765282512	2309.4995512412484
00706-22	047	989.8007955630342	2885.288656930949
00707-00	047	1081.3825916660621	2680.588317534457
00656-11	047	1407.6950753687202	2819.442690408167
00708-21	047	926.3607414119468	2371.2277180818633
00657-17	047	1215.0619259088544	2500.495958795564
00504-13	047	2257.3751020169557	2598.4746351782587
00554-00	047	1962.341854368084	2716.205683437939
00707-24	047	1016.727232407219	2590.39080408191
00758-08	047	895.2374765281123	2731.9952137617
00656-10	047	1432.796527348478	2800.831576096609
00758-17	047	688.6004928052446	2747.3860247911502
00656-04	047	1421.2710012742739	2627.047081836746
00759-05	047	854.1442450155184	2367.5832941777708
00809-05	047	615.4691422648932	2626.109114760976
00656-22	047	1243.8375705446053	2625.8613280338777
00758-07	047	895.4307456182872	2700.401323127674
00809-24	047	484.31996737935697	2566.193682650919
00656-20	047	1215.7830781429188	2680.294648196221
00554-16	047	1855.632960494625	2828.0124180359953
00504-11	047	2326.10019456426	2584.288530191011
00555-14	047	1903.1527664521566	2584.351924167548
00503-17	047	2145.6831687544686	2820.464028416014
00808-23	047	484.2255001975486	2837.329449709651
00810-03	047	548.4287130186922	2314.6645999696716
00707-13	047	1069.2141705351314	2824.6058836217658
00605-10	047	1744.1619755577467	2822.4421806301743
00758-19	047	669.7855606916166	2687.193268279564
